trip_id,customer_id,driver_id,vehicle_id,origin_location_id,destination_location_id,time_id,duration_minutes,distance_km
2037,130,99,141,1,30,323,17,6.96
2038,334,152,4,5,12,12,21,2.74
2039,864,221,7,10,23,204,24,2.55
2040,635,104,252,36,34,246,26,9.49
2041,820,293,219,43,14,136,14,6.86
2042,157,296,141,12,25,97,9,5.29
2043,642,280,164,6,34,180,8,6.57
2044,324,175,245,21,40,36,26,4.47
2045,948,300,199,41,23,90,28,1.02
2046,303,211,60,21,35,203,7,1.19
2047,62,273,222,9,7,234,18,4.57
2048,728,45,261,21,12,237,6,4.58
2049,721,288,58,34,47,355,23,3.72
2050,111,44,205,15,41,183,14,3.66
2051,313,296,107,4,40,216,28,2.21
2052,427,108,227,4,43,109,20,1.75
2053,213,149,238,10,17,27,15,9.14
2054,943,273,183,45,5,23,21,4.38
2055,955,139,79,49,17,114,13,3.12
2056,770,286,208,48,36,233,14,2.95
2057,632,26,263,10,20,336,9,2.39
2058,532,168,198,23,48,124,12,2.79
2059,100,179,214,6,9,228,16,4.99
2060,239,277,218,23,43,100,30,7.65
2061,862,110,136,5,33,324,11,4.99
2062,534,116,135,40,44,330,8,8.58
2063,386,122,40,49,36,156,17,8.36
2064,623,147,93,28,13,171,26,3.85
2065,231,128,242,44,13,213,26,3.15
2066,107,236,69,28,26,268,26,5.23
2067,972,154,52,21,6,83,14,8.81
2068,344,243,208,6,32,69,16,5.37
2069,60,107,177,48,25,242,5,8.74
2070,887,96,255,45,7,5,9,7.87
2071,316,42,75,25,19,91,9,4.38
2072,645,210,82,21,3,185,24,7.76
2073,509,209,113,46,1,216,23,4.18
2074,458,136,246,39,5,293,27,1.05
2075,21,131,247,15,17,180,23,5.14
2076,115,5,108,30,7,6,11,4.09
2077,612,147,70,45,2,296,19,7.92
2078,142,206,155,40,20,157,24,9.25
2079,414,142,299,36,21,157,10,7.21
2080,453,265,94,23,36,222,15,9.99
2081,691,45,288,43,42,206,28,8.59
2082,372,239,131,23,31,288,9,5.26
2083,572,201,195,25,16,125,13,1.95
2084,673,246,64,6,1,208,26,8.1
2085,369,219,190,20,9,279,22,9.4
2086,248,276,39,10,49,221,8,6.84
2087,576,86,175,21,9,281,5,5.86
2088,599,162,291,18,48,157,11,4.39
2089,65,230,86,9,50,116,11,1.39
2090,779,72,278,9,1,105,25,9.75
2091,736,78,271,2,25,120,11,4.81
2092,926,59,123,18,41,144,6,8.46
2093,189,275,62,4,32,37,11,3.78
2094,7,57,40,38,43,251,15,4.8
2095,882,145,71,27,43,208,20,1.21
2096,609,20,94,49,16,319,27,9.39
2097,882,20,197,26,4,319,22,8.42
2098,102,86,240,40,33,329,18,2.83
2099,136,101,288,21,14,211,20,8.14
2100,251,251,121,23,49,27,17,8.25
2101,380,158,61,2,27,196,24,5.38
2102,330,40,293,37,16,149,8,4.8
2103,37,47,210,31,2,146,30,1.36
2104,498,55,221,44,16,260,6,8.95
2105,490,133,19,17,6,141,27,5.18
2106,47,219,239,42,34,279,23,4.95
2107,615,121,237,49,40,282,21,6.61
2108,519,113,107,17,39,345,9,7.6
2109,894,272,151,20,10,65,18,3.55
2110,822,105,223,13,6,27,13,1.3
2111,8,274,44,41,22,251,21,5.44
2112,939,93,228,25,37,29,12,4.7
2113,260,128,163,20,43,12,9,8.1
2114,363,59,268,37,17,308,21,7.37
2115,825,81,4,47,21,272,7,5.88
2116,344,261,271,47,46,300,11,8.92
2117,1000,166,54,50,44,91,24,9.64
2118,456,41,183,3,27,128,26,4.37
2119,175,6,225,27,6,362,29,1.9
2120,468,206,13,29,27,114,26,3.2
2121,766,225,239,1,13,219,23,3.2
2122,952,115,156,11,48,183,24,8.42
2123,174,25,296,29,32,347,30,8.48
2124,654,182,154,32,1,119,16,1.5
2125,59,277,36,6,10,32,17,3.58
2126,809,96,258,33,15,90,12,9.19
2127,100,242,142,9,22,92,21,7.45
2128,375,194,26,21,27,42,7,5.0
2129,585,32,83,40,23,41,25,8.98
2130,773,291,259,43,41,231,8,1.17
2131,188,67,1,49,22,195,9,4.9
2132,89,185,168,13,40,336,18,7.24
2133,144,140,240,31,40,19,14,6.15
2134,490,82,280,10,27,61,24,5.85
2135,894,253,97,23,16,234,14,4.4
2136,727,79,235,29,37,294,27,5.66
2137,158,245,275,2,4,65,24,8.5
2138,744,288,54,37,45,175,11,7.14
2139,910,205,189,31,13,246,12,7.15
2140,830,218,240,46,9,125,12,6.66
2141,987,30,137,21,37,117,10,3.62
2142,584,177,79,26,36,106,20,6.82
2143,550,271,251,16,50,23,29,3.8
2144,81,121,123,22,8,305,14,9.15
2145,903,165,206,18,36,96,22,4.53
2146,158,146,103,20,30,241,19,7.74
2147,232,272,276,12,22,358,29,8.09
2148,193,9,276,13,10,57,16,5.64
2149,309,262,213,46,2,266,26,8.42
2150,188,170,159,3,41,325,17,8.66
2151,420,273,117,37,28,14,16,1.75
2152,948,12,65,7,45,30,25,7.54
2153,156,126,109,40,23,123,7,2.23
2154,71,108,55,31,19,162,21,3.25
2155,743,38,115,18,7,166,21,3.27
2156,67,132,143,39,10,168,28,7.03
2157,298,21,170,26,28,306,16,1.5
2158,36,237,169,23,38,115,13,8.99
2159,396,217,122,34,10,338,11,9.87
2160,760,104,144,11,31,195,25,5.69
2161,650,139,89,30,34,283,7,6.76
2162,853,96,37,23,11,295,7,7.0
2163,439,205,10,29,11,241,18,2.31
2164,968,51,144,17,22,283,20,5.06
2165,113,196,130,21,32,251,18,6.03
2166,676,230,54,39,36,314,8,3.33
2167,930,295,295,42,2,100,6,1.03
2168,686,63,177,7,5,347,5,6.81
2169,730,165,8,34,27,251,14,9.23
2170,174,76,40,24,23,140,20,9.44
2171,316,79,147,28,11,174,28,4.57
2172,885,164,155,23,24,279,26,5.18
2173,36,108,182,32,50,43,22,5.78
2174,281,263,271,9,20,112,12,3.08
2175,628,148,45,48,31,73,16,8.81
2176,331,6,112,18,39,353,25,7.86
2177,427,20,43,7,8,284,13,5.82
2178,667,24,22,31,37,141,27,4.37
2179,444,254,228,12,14,115,25,9.13
2180,452,41,83,16,7,61,25,1.19
2181,668,81,41,11,42,23,23,8.47
2182,246,17,120,17,22,118,16,7.01
2183,200,236,59,30,1,334,14,2.34
2184,292,137,117,11,12,125,8,5.99
2185,679,144,111,37,8,186,6,6.12
2186,723,125,47,48,34,275,25,1.29
2187,3,121,208,11,16,103,24,1.51
2188,396,30,51,50,12,288,18,7.66
2189,615,97,210,2,19,127,25,9.77
2190,725,215,19,32,11,83,15,1.37
2191,672,190,130,14,20,106,9,5.63
2192,793,146,205,17,29,42,15,2.06
2193,387,73,243,35,1,179,23,5.75
2194,700,133,124,17,40,331,13,2.38
2195,17,258,201,26,49,22,15,3.07
2196,18,69,18,5,43,30,7,1.96
2197,228,54,94,2,44,146,22,5.69
2198,481,205,111,42,35,347,30,7.14
2199,647,108,61,24,14,82,16,9.83
2200,198,164,232,24,22,111,23,6.78
2201,796,86,82,48,27,45,26,1.35
2202,36,38,280,1,29,187,22,2.96
2203,130,152,131,15,22,319,20,7.03
2204,489,127,184,36,43,47,22,1.73
2205,952,105,187,8,36,241,6,9.33
2206,339,92,258,47,37,182,29,6.0
2207,467,193,89,23,43,75,28,2.87
2208,169,210,38,44,9,364,30,4.36
2209,391,51,257,4,39,138,5,4.42
2210,548,117,239,12,33,181,8,3.47
2211,812,191,292,27,38,341,23,9.85
2212,126,37,197,23,41,109,11,1.68
2213,392,57,143,9,1,108,28,6.03
2214,975,84,98,3,6,249,17,9.67
2215,266,143,150,43,34,117,15,1.1
2216,472,233,2,33,25,10,25,7.16
2217,494,67,254,39,23,305,5,7.51
2218,309,124,279,44,6,253,17,5.18
2219,172,259,158,13,46,22,26,5.73
2220,277,153,75,14,31,13,22,9.82
2221,446,278,218,13,25,128,10,5.33
2222,445,178,173,28,33,11,29,6.91
2223,849,240,130,11,8,213,11,8.79
2224,588,267,165,24,39,288,7,6.96
2225,877,85,84,14,39,26,29,2.77
2226,838,81,207,36,49,38,25,8.89
2227,596,156,90,47,45,162,16,7.51
2228,856,140,132,15,45,227,19,6.57
2229,605,262,289,24,49,10,10,4.56
2230,140,173,168,18,16,161,13,3.8
2231,997,282,89,49,26,203,21,7.5
2232,129,273,228,35,24,167,12,2.62
2233,828,42,132,21,3,130,29,3.47
2234,610,143,107,3,26,52,17,5.71
2235,41,255,72,34,17,296,29,1.87
2236,147,167,218,33,21,357,6,1.8
2237,113,211,62,15,42,60,24,4.75
2238,569,161,192,40,48,337,16,4.25
2239,483,194,45,28,41,157,26,1.38
2240,750,69,7,3,26,195,10,9.9
2241,284,279,110,14,24,333,12,3.25
2242,440,157,146,3,40,149,17,9.78
2243,195,62,281,25,46,247,16,9.85
2244,552,192,50,26,46,94,17,7.77
2245,949,269,225,30,11,14,28,5.73
2246,822,231,207,47,46,246,8,7.58
2247,394,95,201,34,41,321,9,2.19
2248,139,70,29,33,18,219,15,1.38
2249,694,16,208,44,2,131,7,5.14
2250,235,236,130,15,34,189,12,4.18
2251,410,201,186,36,26,21,27,8.14
2252,117,97,40,49,22,62,24,3.72
2253,769,208,208,14,21,231,6,3.34
2254,706,174,35,22,7,265,6,4.76
2255,246,155,174,18,25,330,9,8.78
2256,156,6,162,37,28,121,9,5.58
2257,819,209,108,31,41,124,21,7.87
2258,402,285,86,45,44,108,10,4.19
2259,411,296,264,42,18,305,27,4.03
2260,301,279,47,26,37,154,29,6.56
2261,478,143,121,12,19,14,16,3.94
2262,261,216,136,44,17,134,24,2.49
2263,189,51,209,43,44,244,19,3.78
2264,703,267,176,26,9,59,10,9.94
2265,652,29,128,4,25,182,19,9.69
2266,264,270,198,41,2,355,13,7.06
2267,851,71,287,20,26,212,18,6.64
2268,252,276,287,18,14,52,6,5.81
2269,603,143,97,7,26,360,12,9.64
2270,315,73,190,40,41,239,18,4.17
2271,127,225,123,47,23,209,29,9.68
2272,35,54,233,44,18,40,5,1.99
2273,142,295,114,42,22,30,17,5.3
2274,197,8,39,16,15,161,28,9.17
2275,868,82,173,3,46,111,26,7.78
2276,773,86,300,18,16,72,28,6.27
2277,897,80,69,21,28,133,27,1.27
2278,246,65,71,33,49,86,18,6.97
2279,630,172,39,11,31,139,25,6.3
2280,591,54,241,14,29,304,29,2.29
2281,440,163,271,46,13,261,21,8.86
2282,85,55,227,30,20,300,30,9.31
2283,278,55,178,6,14,237,25,5.65
2284,329,19,66,20,40,365,14,9.82
2285,76,17,256,26,41,292,26,3.94
2286,735,36,61,38,34,157,19,1.3
2287,314,151,81,26,39,220,29,4.57
2288,467,277,271,34,7,303,19,2.17
2289,695,88,9,2,32,292,14,1.57
2290,314,213,92,1,21,278,19,5.8
2291,902,289,136,26,37,116,18,1.75
2292,912,86,256,14,19,67,13,8.02
2293,824,29,51,45,50,267,30,1.47
2294,756,151,209,13,31,13,29,4.57
2295,26,110,19,47,10,266,28,3.03
2296,973,125,187,17,10,86,28,1.09
2297,632,50,100,8,10,170,18,9.61
2298,943,135,105,22,27,253,10,6.25
2299,547,235,51,11,25,244,28,5.99
2300,608,197,238,27,47,12,9,9.26
2301,852,14,296,26,19,175,29,2.02
2302,505,283,72,35,36,181,19,6.14
2303,808,285,147,44,18,160,13,3.43
2304,226,91,298,47,15,307,21,2.81
2305,279,220,280,17,1,295,27,5.36
2306,997,87,164,10,33,87,15,5.62
2307,563,166,252,26,32,301,30,1.14
2308,984,115,277,29,50,229,28,7.5
2309,332,108,223,4,44,35,30,6.4
2310,312,153,250,46,11,355,28,2.17
2311,564,153,201,20,34,112,14,2.33
2312,107,50,279,29,25,212,27,8.45
2313,338,165,19,38,42,312,18,3.71
2314,113,247,79,3,10,363,23,7.28
2315,246,2,198,48,10,92,6,8.33
2316,304,21,57,42,6,145,6,7.08
2317,217,16,53,50,22,356,19,6.54
2318,607,229,66,2,28,362,17,3.91
2319,460,44,9,27,22,252,15,6.57
2320,76,46,251,11,26,267,12,9.75
2321,376,282,128,28,21,168,15,8.66
2322,237,113,35,36,4,171,27,4.88
2323,420,85,165,45,31,349,29,6.19
2324,474,152,41,17,34,132,5,6.49
2325,996,106,93,41,48,82,14,5.0
2326,84,111,216,44,10,42,28,6.85
2327,610,224,284,43,13,291,20,7.73
2328,274,145,248,42,39,268,19,8.84
2329,129,234,40,4,29,236,18,6.36
2330,705,137,9,49,21,31,23,5.47
2331,873,79,237,43,42,120,8,6.94
2332,905,192,187,21,35,232,16,5.62
2333,66,150,144,6,14,309,9,7.48
2334,749,293,208,5,23,208,9,1.29
2335,362,13,286,25,13,13,8,6.07
2336,497,142,297,50,37,104,28,5.18
2337,881,145,205,46,12,365,9,7.01
2338,826,108,150,41,21,76,30,9.57
2339,605,186,148,31,8,347,15,5.79
2340,334,59,277,49,30,296,10,5.48
2341,833,16,295,11,44,103,18,1.17
2342,979,5,201,44,32,44,23,5.62
2343,38,196,55,17,40,333,19,6.66
2344,591,255,123,17,3,337,25,2.94
2345,701,115,86,18,39,294,13,1.76
2346,7,183,232,18,25,145,29,8.26
2347,117,121,260,3,6,122,30,3.6
2348,224,196,79,19,22,1,23,4.2
2349,857,25,226,46,6,110,14,3.93
2350,443,131,105,28,43,90,15,5.3
2351,327,53,133,24,1,86,10,2.52
2352,92,156,131,24,11,11,26,2.59
2353,144,187,150,18,9,196,21,4.36
2354,153,187,191,3,44,288,30,6.97
2355,578,89,263,47,42,301,16,5.02
2356,267,218,177,19,47,44,28,1.51
2357,695,240,281,35,2,207,14,9.14
2358,224,259,159,39,49,205,27,9.04
2359,14,178,86,20,1,305,15,5.04
2360,354,242,134,21,48,249,24,8.16
2361,877,162,85,34,39,239,27,6.27
2362,252,125,158,17,14,287,11,1.67
2363,631,179,75,43,40,287,27,5.79
2364,522,230,249,22,15,59,18,5.94
2365,249,183,277,38,23,239,20,8.48
2366,263,97,220,48,10,189,18,6.35
2367,106,21,260,46,31,79,16,3.51
2368,851,238,134,26,27,364,12,7.57
2369,602,47,61,44,12,167,12,1.71
2370,780,134,189,40,22,354,29,8.72
2371,436,203,278,41,36,135,14,2.59
2372,765,237,260,50,33,70,6,4.53
2373,849,122,134,16,3,282,16,3.11
2374,464,182,204,47,25,175,24,4.7
2375,171,258,265,49,16,326,17,6.64
2376,43,130,62,6,42,95,28,9.23
2377,66,121,79,15,39,308,18,6.5
2378,882,197,120,23,43,114,29,8.52
2379,651,152,62,25,36,299,18,3.25
2380,209,151,255,11,46,125,24,4.74
2381,711,161,1,2,30,110,27,2.17
2382,841,62,270,39,8,259,12,7.26
2383,203,33,256,26,50,191,17,3.88
2384,903,36,40,43,6,335,22,3.21
2385,988,270,71,38,21,158,27,7.57
2386,332,139,275,36,26,149,29,7.94
2387,906,204,9,34,48,170,15,5.74
2388,727,130,228,38,25,147,5,5.19
2389,366,150,241,40,2,55,8,9.26
2390,351,192,266,20,9,155,14,3.24
2391,377,45,300,45,17,222,11,9.16
2392,733,26,32,13,49,30,15,3.13
2393,865,96,207,27,9,33,27,7.25
2394,779,169,64,28,48,97,25,4.85
2395,705,210,293,21,40,218,12,5.9
2396,829,294,194,4,8,73,20,1.32
2397,480,242,125,8,31,81,10,1.74
2398,136,140,290,48,15,159,27,7.42
2399,770,266,294,37,25,360,5,9.38
2400,188,52,154,43,37,252,20,8.72
2401,952,125,97,15,50,143,29,1.59
2402,55,24,31,16,26,110,20,3.5
2403,506,119,175,6,11,342,29,10.0
2404,81,264,104,33,44,299,7,5.71
2405,566,145,240,43,35,7,14,7.43
2406,181,297,200,47,4,252,15,7.72
2407,816,263,82,15,19,58,21,5.48
2408,680,158,62,38,7,328,8,9.89
2409,566,20,270,39,48,288,24,5.65
2410,771,245,228,7,31,48,20,4.32
2411,695,77,40,45,15,6,12,1.01
2412,254,13,68,45,31,321,27,1.3
2413,190,44,58,8,24,360,30,4.86
2414,874,110,145,16,19,171,8,3.78
2415,490,251,176,48,50,200,6,4.13
2416,996,222,71,24,35,63,11,8.56
2417,818,190,142,5,20,293,10,1.87
2418,750,273,186,15,30,107,20,7.56
2419,513,297,135,4,14,127,13,2.05
2420,32,245,24,4,5,254,12,1.45
2421,277,168,105,32,21,141,23,3.25
2422,941,35,243,5,46,267,25,3.41
2423,394,205,149,46,44,75,8,4.98
2424,290,6,167,31,22,128,11,5.09
2425,29,273,205,46,17,201,15,9.58
2426,605,122,289,40,27,198,22,5.59
2427,853,165,3,42,45,120,6,8.48
2428,774,106,55,10,29,58,10,9.83
2429,842,10,167,15,41,100,8,2.07
2430,86,294,56,10,6,179,23,5.87
2431,343,290,71,31,49,347,23,8.4
2432,762,113,202,37,38,71,27,9.06
2433,964,116,11,21,8,12,19,8.04
2434,146,79,141,23,19,55,16,5.37
2435,327,233,208,16,26,60,24,9.97
2436,279,235,100,25,36,5,8,8.57
2437,314,226,32,21,11,52,15,6.17
2438,580,228,5,40,26,313,20,1.8
2439,910,209,256,41,4,186,16,3.65
2440,611,28,263,16,49,13,28,2.5
2441,478,253,93,11,40,192,12,1.1
2442,866,288,124,17,36,148,21,3.4
2443,566,168,155,8,50,95,24,4.98
2444,277,11,176,12,47,11,7,9.46
2445,201,293,120,17,15,24,28,1.7
2446,497,184,84,20,43,192,5,2.22
2447,455,144,167,17,12,256,17,1.28
2448,158,230,237,6,31,131,9,5.54
2449,184,100,127,50,11,150,6,8.7
2450,532,95,8,44,7,159,8,2.82
2451,367,39,76,5,6,191,19,5.01
2452,828,36,147,31,22,145,8,3.29
2453,519,102,87,39,41,112,24,1.76
2454,532,201,167,33,10,203,27,4.22
2455,706,269,172,42,43,235,9,3.49
2456,869,65,66,36,26,330,27,9.05
2457,793,269,229,25,48,13,20,2.03
2458,375,84,109,20,35,125,22,9.97
2459,34,284,44,21,47,110,14,1.38
2460,884,250,17,4,29,362,20,1.65
2461,595,188,271,16,6,62,21,5.04
2462,616,220,128,24,37,118,7,3.89
2463,105,77,250,14,30,203,14,6.16
2464,264,33,176,20,4,40,14,2.11
2465,997,2,273,20,37,124,7,7.07
2466,44,234,220,23,20,171,15,7.36
2467,976,103,121,9,6,83,26,6.61
2468,450,108,90,16,47,43,30,5.48
2469,619,187,5,8,42,240,13,2.78
2470,584,286,15,38,19,293,9,8.05
2471,704,181,121,49,2,32,12,4.63
2472,825,263,244,9,26,335,21,8.75
2473,295,142,285,2,14,358,30,7.15
2474,856,242,29,17,5,140,27,5.55
2475,397,52,204,5,13,72,7,1.89
2476,870,45,194,15,4,198,17,4.74
2477,466,73,219,43,6,99,19,8.48
2478,704,137,80,25,27,270,24,5.39
2479,709,69,46,41,2,201,21,1.73
2480,947,243,65,50,20,205,13,4.75
2481,284,7,66,18,16,343,29,1.44
2482,50,215,159,12,31,355,13,4.55
2483,181,29,69,10,7,44,25,1.17
2484,819,206,259,7,22,331,25,3.26
2485,610,150,33,6,26,245,11,7.89
2486,93,243,12,34,40,61,6,7.42
2487,638,82,145,50,49,313,18,6.5
2488,388,150,11,29,35,48,21,8.37
2489,574,20,182,11,49,230,30,5.86
2490,267,271,278,6,14,178,22,1.08
2491,752,235,89,20,37,232,19,2.55
2492,269,140,59,6,22,195,25,4.86
2493,862,151,263,35,7,330,15,8.2
2494,900,214,72,27,46,110,5,9.4
2495,51,181,5,29,37,213,16,5.42
2496,826,268,217,37,15,147,23,5.61
2497,618,21,54,14,48,219,12,4.39
2498,491,249,294,9,45,260,6,7.81
2499,653,105,126,10,33,146,14,6.91
2500,528,294,87,18,38,280,10,8.14
2501,313,215,169,36,39,302,5,5.34
2502,39,163,15,22,21,201,6,8.05
2503,572,77,39,45,37,47,28,6.72
2504,27,116,295,49,29,270,20,3.19
2505,392,198,221,27,35,133,30,2.24
2506,931,86,14,32,3,6,24,9.99
2507,544,100,262,49,45,364,14,3.96
2508,781,224,190,7,32,259,12,3.38
2509,818,121,260,32,34,31,23,9.08
2510,734,252,279,41,26,160,26,8.46
2511,316,44,22,20,48,58,26,1.59
2512,131,269,242,10,3,287,21,2.39
2513,741,249,157,10,17,41,26,5.88
2514,896,201,82,26,35,177,22,5.93
2515,363,159,183,31,45,354,28,3.41
2516,465,222,260,27,33,136,13,3.5
2517,179,124,83,23,13,8,11,4.01
2518,294,153,107,12,11,64,15,9.27
2519,111,92,148,26,19,62,27,3.54
2520,199,29,19,37,30,314,29,1.37
2521,11,47,161,43,1,208,13,7.22
2522,43,113,38,44,29,336,17,8.68
2523,705,92,12,38,43,222,15,7.46
2524,261,263,216,16,37,244,9,8.15
2525,935,17,88,46,24,2,7,9.96
2526,720,22,139,14,7,233,24,3.96
2527,819,227,249,5,47,250,29,6.33
2528,185,244,246,30,35,327,27,1.71
2529,358,192,64,18,19,342,24,1.85
2530,542,297,142,45,37,244,22,1.03
2531,352,195,280,3,6,282,7,8.51
2532,297,35,282,3,19,329,25,5.21
2533,530,192,277,17,12,248,16,3.73
2534,334,265,136,25,20,1,22,3.61
2535,343,44,119,39,49,324,29,4.63
2536,894,54,198,11,42,143,22,3.42
2537,111,58,133,33,50,195,17,4.3
2538,115,104,53,7,4,254,28,5.13
2539,630,71,116,33,11,312,13,8.0
2540,451,259,94,37,50,2,5,5.25
2541,60,11,115,28,41,312,13,1.51
2542,906,122,202,15,8,323,19,5.04
2543,593,44,272,48,14,231,29,7.02
2544,928,266,239,24,27,269,8,8.27
2545,688,270,11,14,5,177,6,6.8
2546,228,54,18,16,48,243,26,4.26
2547,116,284,121,21,42,305,20,5.52
2548,108,109,165,16,23,26,29,2.81
2549,550,25,85,43,50,148,9,6.31
2550,843,245,162,6,1,145,5,9.85
2551,372,127,51,14,37,304,8,7.16
2552,123,67,293,16,19,121,28,9.57
2553,906,220,195,3,39,11,16,5.09
2554,884,1,299,32,41,252,11,5.9
2555,178,33,75,35,6,315,20,4.62
2556,879,155,27,44,35,299,6,7.31
2557,233,216,239,31,37,120,29,5.55
2558,9,63,218,25,36,234,13,3.21
2559,858,87,291,50,3,207,12,9.81
2560,939,117,64,6,17,338,22,6.64
2561,826,107,40,25,29,303,27,2.06
2562,347,23,191,7,32,2,23,3.11
2563,426,240,88,40,9,190,28,2.93
2564,576,110,33,42,17,131,5,7.28
2565,401,149,115,26,44,215,23,5.66
2566,378,92,141,50,27,201,11,7.42
2567,673,189,267,24,26,353,6,3.68
2568,443,38,163,26,17,177,20,3.46
2569,837,232,25,12,39,252,6,7.65
2570,479,259,53,28,40,364,18,3.3
2571,244,214,174,45,36,225,5,3.67
2572,422,297,12,21,35,268,27,3.48
2573,416,225,111,41,46,268,14,9.25
2574,858,56,126,13,12,45,16,8.45
2575,200,125,264,7,36,46,22,3.19
2576,82,201,48,21,24,357,9,4.1
2577,363,148,255,20,22,71,10,6.82
2578,441,205,245,32,50,251,30,7.4
2579,862,205,276,20,22,212,21,2.23
2580,258,144,262,42,48,340,30,9.8
2581,121,176,285,46,47,240,24,3.98
2582,327,260,295,50,11,271,29,7.25
2583,246,180,27,20,41,27,10,5.14
2584,426,215,221,6,11,165,7,7.64
2585,107,21,257,45,49,178,9,4.54
2586,836,207,43,22,50,242,9,1.16
2587,658,237,281,48,37,133,14,1.96
2588,211,93,162,10,35,245,25,4.56
2589,813,7,206,35,26,247,9,2.86
2590,801,299,223,4,1,343,19,7.98
2591,87,210,196,10,32,278,15,4.7
2592,900,148,191,32,4,282,12,2.12
2593,846,223,208,13,4,271,21,1.9
2594,475,156,106,17,25,294,11,2.57
2595,322,67,257,28,43,333,22,4.54
2596,352,279,99,5,23,78,18,7.35
2597,407,186,56,22,36,50,21,2.7
2598,709,296,146,39,12,326,19,6.19
2599,327,169,2,44,15,24,15,7.45
2600,714,136,58,16,20,336,22,7.81
2601,913,237,58,43,34,342,27,8.92
2602,756,123,81,49,41,121,14,8.49
2603,135,169,138,6,16,126,13,2.08
2604,354,221,158,37,50,301,6,8.11
2605,114,77,291,22,43,178,15,9.22
2606,418,154,272,6,3,223,25,7.76
2607,746,60,254,30,21,330,22,6.56
2608,940,257,91,9,4,342,24,3.94
2609,487,283,247,39,38,311,15,6.43
2610,609,256,38,29,3,15,11,6.83
2611,454,292,56,46,23,344,6,9.42
2612,549,44,70,5,26,84,21,6.04
2613,789,36,12,50,34,44,10,4.09
2614,834,166,70,45,49,70,13,2.72
2615,598,108,200,23,8,196,8,3.08
2616,231,267,73,15,19,85,30,3.92
2617,402,270,284,10,13,11,15,9.19
2618,89,39,37,2,8,343,19,3.2
2619,994,248,120,15,38,23,5,1.17
2620,508,273,12,7,25,138,19,6.93
2621,687,39,160,3,21,206,21,9.56
2622,253,205,212,22,26,12,13,7.23
2623,279,3,18,32,2,73,28,4.57
2624,754,9,294,22,30,296,12,4.8
2625,546,189,252,1,45,339,28,1.66
2626,104,167,65,46,32,55,14,5.06
2627,503,110,65,46,38,83,19,5.01
2628,794,165,243,49,2,245,16,9.47
2629,68,66,210,23,27,165,16,2.77
2630,563,257,87,5,16,183,18,7.16
2631,861,80,258,46,4,79,17,7.75
2632,230,118,51,34,2,123,23,8.94
2633,60,107,241,36,34,52,7,3.09
2634,958,273,37,19,16,52,14,1.93
2635,717,284,77,23,35,317,29,2.84
2636,477,88,250,7,9,237,6,6.01
2637,773,94,205,19,47,87,28,1.81
2638,742,77,273,25,15,342,16,2.06
2639,330,21,201,29,31,11,24,7.58
2640,732,22,16,41,13,225,23,5.35
2641,561,108,131,23,43,285,8,7.99
2642,847,239,211,50,9,196,29,7.5
2643,19,197,84,32,3,128,15,6.1
2644,17,195,279,17,30,334,24,5.44
2645,626,75,140,47,24,145,16,2.2
2646,318,68,85,9,35,63,27,1.85
2647,80,18,295,36,7,275,9,5.82
2648,175,42,264,4,48,315,8,3.44
2649,408,207,129,7,33,303,11,8.76
2650,342,131,1,5,40,263,13,5.99
2651,563,201,39,8,2,38,25,5.09
2652,379,197,286,36,44,300,21,5.26
2653,92,150,23,16,38,150,24,2.04
2654,753,172,173,47,9,82,27,4.18
2655,382,273,51,29,16,255,14,1.87
2656,86,176,186,21,26,112,9,4.46
2657,866,151,103,33,37,71,13,4.55
2658,237,257,203,34,33,186,18,7.44
2659,36,257,233,11,50,127,15,5.86
2660,247,49,16,49,15,162,25,7.07
2661,381,61,2,12,29,363,25,6.02
2662,267,236,116,47,46,336,16,4.73
2663,713,167,235,15,8,24,28,9.98
2664,191,285,52,37,12,112,22,8.82
2665,80,176,265,36,9,275,27,3.12
2666,981,63,187,27,18,35,20,3.59
2667,703,190,115,21,27,295,22,9.84
2668,227,86,68,49,26,123,25,5.73
2669,288,134,225,36,1,26,15,3.0
2670,725,24,237,15,44,144,17,2.42
2671,801,50,153,15,36,14,15,9.05
2672,838,146,55,10,43,361,18,9.92
2673,238,271,98,8,32,259,11,3.6
2674,74,219,284,15,8,108,18,3.19
2675,684,262,217,49,42,145,8,6.97
2676,653,182,295,42,9,47,8,9.25
2677,243,162,37,18,16,60,15,6.52
2678,341,293,206,23,6,107,29,2.89
2679,513,151,211,36,38,80,15,3.96
2680,184,271,123,14,37,299,28,4.51
2681,825,3,38,34,44,91,19,2.13
2682,909,244,259,18,41,103,9,6.34
2683,449,43,221,38,31,354,21,5.05
2684,627,147,42,33,46,257,20,8.4
2685,365,115,86,18,10,314,15,2.13
2686,955,277,123,50,1,307,30,2.7
2687,148,292,159,5,49,228,29,7.22
2688,917,147,237,34,9,195,19,9.81
2689,810,221,184,34,21,339,7,7.37
2690,698,243,193,40,43,124,24,9.57
2691,936,269,201,46,13,185,17,7.85
2692,570,236,231,12,41,161,28,8.0
2693,69,159,46,30,18,292,18,6.12
2694,276,262,223,8,39,273,23,5.76
2695,934,43,105,32,23,246,20,6.19
2696,880,65,195,41,26,209,22,7.55
2697,336,90,118,39,38,197,26,9.91
2698,657,299,49,3,34,140,25,7.99
2699,340,300,79,25,2,257,12,2.57
2700,185,239,293,20,6,234,12,2.28
