transaction_id,customer_id,payment_method,amount,promo_id,time_id
2136,229,E-Wallet,5663.96,,97
2137,414,Cash,10437.47,P01,239
2138,71,E-Wallet,32967.28,P01,251
2139,609,Cash,6074.41,,152
2140,715,Cash,44462.94,P02,258
2141,14,Cash,46143.26,P02,278
2142,452,E-Wallet,16640.64,P01,93
2143,325,Cash,33346.52,P01,348
2144,51,Credit Card,31925.16,,303
2145,42,Credit Card,11159.39,P02,47
2146,655,Credit Card,21061.48,,351
2147,313,Cash,37867.8,P02,274
2148,391,Credit Card,42107.23,P02,276
2149,582,Credit Card,24226.98,P01,256
2150,697,E-Wallet,34120.8,P02,229
2151,576,Credit Card,19282.29,P02,133
2152,680,E-Wallet,12665.72,,339
2153,127,Credit Card,28477.05,,343
2154,1,Cash,14629.06,,365
2155,991,Credit Card,12647.94,P02,151
2156,591,Credit Card,7299.07,P01,219
2157,372,Cash,28933.29,P01,123
2158,605,E-Wallet,14102.38,P01,258
2159,442,E-Wallet,31831.49,,77
2160,999,Cash,29938.72,P02,158
2161,852,Cash,33471.39,P02,276
2162,597,Credit Card,20101.03,P02,32
2163,425,E-Wallet,13026.71,P01,148
2164,264,Credit Card,24633.31,,173
2165,394,Credit Card,40143.61,P01,198
2166,624,Credit Card,20392.88,P02,38
2167,928,Credit Card,21371.27,P02,332
2168,939,E-Wallet,15030.95,P01,80
2169,690,Cash,36843.03,P01,123
2170,874,Credit Card,29692.68,P02,363
2171,864,Credit Card,44689.92,,205
2172,518,Cash,17195.83,P02,307
2173,363,E-Wallet,32297.33,,156
2174,481,E-Wallet,18879.49,P01,52
2175,278,Credit Card,7785.99,P01,256
2176,802,Credit Card,48821.52,,285
2177,267,Cash,48468.83,P01,56
2178,863,Credit Card,36261.8,P01,296
2179,80,Credit Card,42639.31,P02,331
2180,978,E-Wallet,44933.91,,228
2181,736,Credit Card,25081.24,P02,160
2182,205,Cash,29383.08,P01,21
2183,140,Cash,44626.47,P02,85
2184,174,Credit Card,42047.78,P01,281
2185,2,E-Wallet,25547.71,,305
2186,734,E-Wallet,8659.37,P02,79
2187,475,Cash,48777.82,,264
2188,396,Credit Card,12762.28,,22
2189,70,E-Wallet,17297.9,,235
2190,524,Credit Card,5413.59,P02,24
2191,891,Cash,20877.28,P01,185
2192,881,Credit Card,48122.04,P01,155
2193,383,Credit Card,24006.37,P02,62
2194,961,Cash,9653.72,P01,172
2195,1000,Cash,7262.45,P02,180
2196,538,Cash,39353.24,P02,243
2197,899,E-Wallet,6186.0,P02,343
2198,86,E-Wallet,24321.42,P02,149
2199,359,Cash,37257.2,P02,197
2200,326,E-Wallet,20188.84,,312
2201,968,Credit Card,42145.09,P02,25
2202,267,Credit Card,11445.98,P02,308
2203,11,E-Wallet,45745.17,P02,219
2204,678,Cash,11831.6,P01,350
2205,256,Cash,14073.79,P01,139
2206,395,Cash,49512.41,,107
2207,838,Cash,24599.29,P01,313
2208,882,Credit Card,7777.31,,2
2209,768,Credit Card,28262.04,,169
2210,35,Cash,49777.2,P01,272
2211,665,Cash,12389.35,,173
2212,319,E-Wallet,24839.54,P02,163
2213,157,Cash,21083.22,P01,120
2214,551,E-Wallet,23354.54,P02,175
2215,635,Credit Card,30856.99,P01,171
2216,965,Credit Card,45334.06,P02,52
2217,771,Cash,45434.83,P01,364
2218,528,Cash,6625.12,,94
2219,983,Cash,27633.69,,12
2220,125,Cash,7984.46,P02,155
2221,492,Cash,10075.17,P01,15
2222,862,Credit Card,20193.7,P01,13
2223,930,Cash,20712.22,P02,184
2224,792,Cash,38292.59,P02,71
2225,75,Cash,41186.5,,274
2226,420,Cash,35596.95,,362
2227,247,Credit Card,12975.54,P02,232
2228,383,Cash,41598.87,,267
2229,722,Cash,18478.54,,239
2230,610,Credit Card,35255.31,P01,308
2231,746,Credit Card,10179.04,,120
2232,261,Credit Card,12359.17,,302
2233,400,Cash,43538.27,P01,353
2234,772,Cash,33866.97,P01,171
2235,153,Cash,29199.69,,297
2236,396,Cash,13218.22,,311
2237,747,Cash,16580.11,,320
2238,80,E-Wallet,46625.21,P02,308
2239,447,E-Wallet,11665.54,P02,82
2240,648,Credit Card,40505.22,,261
2241,996,Credit Card,27419.19,P02,56
2242,413,Cash,5462.06,P02,100
2243,309,Cash,8483.01,P02,246
2244,751,Cash,22442.8,P01,285
2245,808,Credit Card,35650.23,P02,266
2246,875,E-Wallet,48302.65,P02,135
2247,961,E-Wallet,8901.83,,23
2248,156,E-Wallet,6737.16,P01,39
2249,109,E-Wallet,41879.93,,349
2250,836,E-Wallet,25340.6,P01,115
2251,313,Credit Card,37068.02,P02,326
2252,290,Cash,14196.03,,308
2253,822,Credit Card,31296.63,,185
2254,149,E-Wallet,35171.59,P02,95
2255,755,Credit Card,40205.38,P02,86
2256,560,Cash,26383.29,,214
2257,333,Credit Card,16232.57,P02,176
2258,120,Cash,34837.8,P01,82
2259,44,Cash,27785.65,P02,175
2260,383,Cash,31926.66,P02,1
2261,297,E-Wallet,48075.84,P01,290
2262,173,Cash,7703.99,P01,76
2263,199,Credit Card,20338.94,P01,243
2264,588,Cash,6694.4,P02,48
2265,208,Cash,11266.94,P02,92
2266,427,Credit Card,49752.05,P01,357
2267,363,Credit Card,11937.08,P01,40
2268,441,Cash,33608.07,,144
2269,143,Credit Card,33259.67,,335
2270,538,E-Wallet,48499.83,,18
2271,368,Credit Card,48946.07,P01,61
2272,593,Credit Card,15791.06,,274
2273,236,E-Wallet,47630.16,P02,113
2274,677,Credit Card,38341.56,P02,350
2275,376,E-Wallet,13930.27,P02,343
2276,447,Cash,5766.89,P02,249
2277,759,Credit Card,41966.89,,272
2278,735,Cash,13152.21,P02,202
2279,536,Cash,26120.43,P01,343
2280,247,Cash,46108.52,P02,28
2281,566,Credit Card,19834.59,P01,256
2282,985,Credit Card,37977.32,P01,317
2283,648,Cash,27812.07,P01,94
2284,944,Credit Card,16575.31,P02,279
2285,92,E-Wallet,27323.14,P01,99
2286,711,Cash,10371.22,P01,352
2287,596,E-Wallet,7146.43,P02,266
2288,69,E-Wallet,13097.04,P02,347
2289,314,Credit Card,7809.09,,141
2290,869,Credit Card,17588.34,P01,29
2291,458,E-Wallet,45241.2,,338
2292,986,E-Wallet,49623.64,,206
2293,94,Credit Card,36074.96,P01,260
2294,477,E-Wallet,41451.02,P02,166
2295,5,Cash,42591.66,P01,102
2296,713,E-Wallet,34179.1,P02,350
2297,446,E-Wallet,15315.9,P02,83
2298,257,E-Wallet,13068.02,,114
2299,1000,E-Wallet,8204.68,P01,127
2300,318,Cash,39390.41,P01,317
2301,46,Cash,42791.61,,260
2302,640,Cash,48279.68,P01,236
2303,960,Credit Card,15590.88,,68
2304,457,Cash,39450.64,,202
2305,319,Cash,35648.12,,295
2306,559,Credit Card,16499.15,P02,304
2307,288,Credit Card,8060.2,,117
2308,190,Credit Card,20929.92,,168
2309,551,Credit Card,43282.34,P01,364
2310,512,Credit Card,47897.08,,270
2311,872,E-Wallet,24622.75,P02,294
2312,360,Credit Card,6812.07,P02,68
2313,352,E-Wallet,46723.91,P01,3
2314,716,E-Wallet,49542.63,,151
2315,67,E-Wallet,35485.85,P02,221
2316,252,E-Wallet,45526.45,P02,281
2317,571,E-Wallet,41853.25,P01,146
2318,419,Credit Card,27766.81,P02,182
2319,560,Credit Card,44193.97,P01,334
2320,345,Cash,49880.92,P01,25
2321,654,Credit Card,34544.58,,83
2322,682,Cash,39367.87,,224
2323,6,Credit Card,6242.46,P02,338
2324,903,Cash,26332.24,,236
2325,684,Cash,17804.51,P01,210
2326,340,Credit Card,26122.53,,119
2327,265,Cash,38632.64,P01,235
2328,471,Credit Card,49541.85,,283
2329,210,Credit Card,12627.46,P01,94
2330,803,Credit Card,25165.98,P02,67
2331,760,Cash,27110.55,P01,131
2332,918,E-Wallet,40495.56,P01,307
2333,991,E-Wallet,19646.12,P02,36
2334,224,Cash,17586.89,,176
2335,318,Credit Card,40204.29,,156
2336,251,Cash,46808.92,,70
2337,584,E-Wallet,46954.13,P02,188
2338,385,E-Wallet,49729.41,P01,281
2339,117,Credit Card,37687.76,P01,22
2340,457,Cash,13654.82,P01,326
2341,360,Cash,17287.24,P01,112
2342,343,E-Wallet,25887.46,P02,269
2343,702,E-Wallet,15909.2,P02,359
2344,145,Cash,8185.75,P02,299
2345,328,Cash,13361.52,P01,114
2346,563,E-Wallet,18913.31,,336
2347,992,E-Wallet,8551.59,P02,354
2348,374,E-Wallet,42812.68,P02,258
2349,253,E-Wallet,5216.07,P01,85
2350,366,Credit Card,39087.72,P01,136
2351,58,Cash,27363.56,P02,192
2352,576,E-Wallet,9186.01,P02,133
2353,443,Cash,40272.36,P02,313
2354,788,E-Wallet,29496.7,,165
2355,560,E-Wallet,12095.35,P01,285
2356,425,Cash,31297.0,P02,186
2357,890,E-Wallet,29021.7,P01,59
2358,166,Cash,31367.39,,203
2359,18,Cash,36293.78,P02,188
2360,164,E-Wallet,24315.65,P01,183
2361,547,E-Wallet,15154.15,P01,258
2362,836,E-Wallet,22145.9,P01,72
2363,695,Credit Card,46164.18,P02,309
2364,57,E-Wallet,23887.02,P01,103
2365,124,Cash,18256.84,,107
2366,314,E-Wallet,5547.82,,315
2367,253,E-Wallet,21667.73,P02,99
2368,165,Cash,46549.75,P02,75
2369,61,E-Wallet,30228.89,P02,137
2370,747,Cash,20429.81,P01,82
2371,239,E-Wallet,12594.78,P02,6
2372,844,Credit Card,33010.3,P01,109
2373,62,Cash,41770.12,,284
2374,664,E-Wallet,43070.93,P02,51
2375,33,E-Wallet,10307.54,P02,353
2376,85,Cash,24052.11,,215
2377,602,Cash,13630.29,P02,245
2378,469,E-Wallet,49270.87,P02,259
2379,596,Credit Card,49810.36,,233
2380,271,Cash,38582.84,P01,256
2381,707,Cash,26094.75,P02,359
2382,873,Credit Card,19640.85,,352
2383,12,Cash,13709.67,,186
2384,497,Cash,34067.87,P02,349
2385,548,E-Wallet,43831.9,P02,90
2386,280,E-Wallet,29709.74,P01,106
2387,911,Cash,8335.61,P01,2
2388,134,Credit Card,31317.34,P01,70
2389,721,Credit Card,43105.47,P01,316
2390,690,E-Wallet,12026.69,P02,208
2391,202,E-Wallet,41536.53,P02,7
2392,807,E-Wallet,14868.84,P01,286
2393,992,Cash,47446.11,P01,135
2394,964,Cash,23134.48,P01,106
2395,866,Credit Card,47516.1,P01,82
2396,37,Cash,30574.03,P02,113
2397,460,E-Wallet,11907.36,P02,143
2398,560,E-Wallet,39398.63,P02,127
2399,144,Credit Card,33163.93,P01,134
2400,991,E-Wallet,35988.54,P02,76
2401,173,Cash,26595.94,P01,64
2402,325,E-Wallet,24419.35,,108
2403,987,Credit Card,31475.05,,287
2404,954,E-Wallet,19262.49,,274
2405,37,Cash,16353.6,P01,231
2406,169,E-Wallet,22832.45,P02,305
2407,914,Credit Card,13921.2,P02,189
2408,377,E-Wallet,37217.33,P01,252
2409,530,Credit Card,10703.32,P01,101
2410,223,E-Wallet,12344.6,,207
2411,102,Cash,28316.39,P02,110
2412,992,Cash,18480.26,,255
2413,512,Credit Card,30908.56,P01,204
2414,61,Cash,6261.17,P01,358
2415,269,E-Wallet,6818.44,,42
2416,388,E-Wallet,28702.35,,126
2417,200,Credit Card,16828.67,P02,101
2418,132,Credit Card,11457.17,P01,7
2419,877,Cash,5173.13,P02,297
2420,505,Cash,15172.31,P02,154
2421,832,E-Wallet,5244.41,P01,146
2422,996,Credit Card,48465.38,P02,107
2423,319,E-Wallet,28162.61,,242
2424,821,E-Wallet,9818.1,P02,237
2425,506,Credit Card,16942.71,,47
2426,77,E-Wallet,36382.17,P02,71
2427,614,Cash,49287.1,P02,249
2428,668,Cash,14478.79,P01,288
2429,612,Credit Card,21297.79,,321
2430,905,Credit Card,24726.2,P02,92
2431,913,Cash,18709.3,P01,145
2432,319,E-Wallet,39500.93,,321
2433,833,Credit Card,23790.17,,134
2434,511,Credit Card,40702.12,P01,7
2435,600,Cash,20778.95,,215
2436,594,Credit Card,39180.86,P01,73
2437,609,Credit Card,40559.57,P02,305
2438,586,Cash,15645.54,P02,274
2439,643,Cash,9873.3,,33
2440,998,Cash,34049.68,,76
2441,618,E-Wallet,48773.4,,209
2442,458,Credit Card,11216.31,,98
2443,836,E-Wallet,10235.94,P01,157
2444,884,E-Wallet,46120.2,P02,50
2445,769,Cash,29793.55,,256
2446,577,Credit Card,44799.32,,347
2447,743,E-Wallet,16280.87,P02,11
2448,36,Cash,9701.47,,188
2449,778,Cash,5869.81,,10
2450,176,Credit Card,37959.88,,167
2451,174,Credit Card,39375.52,P02,10
2452,777,E-Wallet,9747.11,,161
2453,471,Credit Card,26808.65,P02,293
2454,292,Credit Card,35776.17,P01,299
2455,999,E-Wallet,12933.34,,321
2456,302,E-Wallet,20944.47,,31
2457,395,Credit Card,43077.52,P01,130
2458,807,Credit Card,49127.13,P01,33
2459,986,E-Wallet,39988.85,,317
2460,343,E-Wallet,44014.47,P02,266
2461,527,Cash,30674.88,,91
2462,603,Cash,32214.58,P02,289
2463,619,Credit Card,39199.0,P02,228
2464,339,Cash,40250.36,,261
2465,704,Credit Card,20604.49,P02,116
2466,911,E-Wallet,32836.59,P01,15
2467,606,E-Wallet,10604.87,P02,288
2468,92,E-Wallet,45283.76,,224
2469,670,Cash,26752.08,P02,167
2470,551,Credit Card,11180.81,,325
2471,464,Cash,23033.75,P02,148
2472,975,Credit Card,16977.75,,322
2473,564,Credit Card,9993.9,,28
2474,367,Credit Card,9265.01,,194
2475,134,E-Wallet,19241.58,,41
2476,175,Credit Card,47920.13,,234
2477,83,Credit Card,30869.45,P01,127
2478,304,Credit Card,18305.5,P01,113
2479,106,Credit Card,32977.54,P01,93
2480,25,Credit Card,42647.74,P02,317
2481,115,E-Wallet,47114.61,P01,57
2482,501,Cash,43557.18,P02,63
2483,8,Cash,31210.25,P01,147
2484,755,Cash,43910.04,,174
2485,233,E-Wallet,25135.48,P02,201
2486,23,Credit Card,23546.35,P01,208
2487,187,Cash,46539.41,P01,290
2488,719,Credit Card,34503.69,,345
2489,115,E-Wallet,46102.22,P01,27
2490,997,E-Wallet,30718.86,P01,26
2491,588,Credit Card,48096.97,P02,317
2492,598,E-Wallet,43097.9,,229
2493,243,E-Wallet,32781.41,P02,148
2494,278,Cash,32651.91,P01,294
2495,845,E-Wallet,5967.6,,210
2496,816,Cash,19030.19,,195
2497,807,Cash,23300.52,,167
2498,989,Credit Card,19902.2,P01,282
2499,627,E-Wallet,45644.73,,339
2500,695,Cash,39355.71,P01,12
2501,242,E-Wallet,15062.74,,118
2502,878,Credit Card,41141.01,,29
2503,595,Cash,32760.58,P02,208
2504,565,Credit Card,13635.75,P02,31
2505,488,Cash,29942.15,P02,74
2506,98,Credit Card,24587.69,P01,148
2507,206,Cash,46472.04,,202
2508,753,Credit Card,35238.38,P01,41
2509,48,Credit Card,23406.69,,125
2510,722,Credit Card,16722.46,P02,144
2511,570,Cash,47218.19,,290
2512,622,Credit Card,38141.84,,297
2513,304,E-Wallet,14487.95,,250
2514,390,Credit Card,33484.48,,305
2515,373,Credit Card,21202.01,,48
2516,614,Cash,31756.54,P02,206
2517,324,Cash,16208.53,,160
2518,486,Credit Card,26430.57,P02,186
2519,764,Credit Card,21500.85,P01,360
2520,703,Credit Card,35103.69,,290
2521,940,Credit Card,29880.11,P01,114
2522,632,E-Wallet,12404.17,P02,47
2523,591,Credit Card,8401.82,,262
2524,28,Cash,44528.1,,111
2525,824,E-Wallet,43609.99,,179
2526,238,Cash,37372.85,P02,346
2527,277,Cash,13702.97,,2
2528,566,Cash,11701.48,P02,306
2529,814,Credit Card,46213.73,P01,145
2530,550,E-Wallet,5937.68,,27
2531,585,Cash,17684.56,,187
2532,563,Credit Card,17631.35,P01,151
2533,763,E-Wallet,11780.25,,205
2534,964,E-Wallet,39434.57,,186
2535,100,Cash,32218.73,,224
2536,9,E-Wallet,20174.59,P02,271
2537,702,E-Wallet,47932.43,P02,295
2538,325,Cash,42294.81,P01,13
2539,31,Credit Card,28038.62,P01,119
2540,932,E-Wallet,15189.39,P02,89
2541,974,Cash,44681.98,P02,39
2542,236,E-Wallet,8710.19,P01,291
2543,733,Cash,11277.62,P02,148
2544,152,E-Wallet,21741.69,P01,338
2545,634,E-Wallet,10570.39,,221
2546,311,E-Wallet,29901.75,P01,113
2547,680,E-Wallet,29822.42,P01,51
2548,10,Cash,17643.67,P02,73
2549,989,Cash,39941.48,P02,107
2550,829,E-Wallet,8373.52,,112
2551,375,E-Wallet,15199.75,P02,180
2552,593,E-Wallet,43056.55,P01,303
2553,960,Cash,49380.08,P02,230
2554,778,Cash,44930.66,,96
2555,650,Cash,22460.72,P02,308
2556,901,Cash,44711.41,P02,295
2557,862,E-Wallet,41207.43,,109
2558,10,E-Wallet,12981.59,,33
2559,699,Cash,37271.6,P01,187
2560,995,Credit Card,25673.73,P01,90
2561,544,E-Wallet,27722.88,P02,25
2562,257,Cash,28522.39,,233
2563,188,Cash,7149.12,,9
2564,884,Cash,28773.96,P01,83
2565,840,Credit Card,17570.71,,140
2566,633,Cash,32551.49,P01,17
2567,661,E-Wallet,6048.47,P01,124
2568,814,Cash,33969.32,P01,318
2569,989,Cash,29192.5,P02,291
2570,555,Credit Card,45901.17,P02,345
2571,880,Cash,38534.96,,102
2572,903,Cash,39326.17,P02,194
2573,590,Credit Card,22660.9,P02,270
2574,996,Cash,29408.01,,312
2575,31,E-Wallet,36634.87,P02,100
2576,955,Cash,7406.71,P01,228
2577,981,Credit Card,25002.22,P02,147
2578,837,Credit Card,14949.83,,85
2579,420,Credit Card,20364.92,P01,205
2580,556,Cash,21615.92,P02,315
2581,425,Cash,22894.89,,355
2582,248,Cash,33800.55,,320
2583,402,E-Wallet,10966.21,P01,300
2584,524,Credit Card,31010.25,,345
2585,882,E-Wallet,24278.09,P02,186
2586,674,Credit Card,43254.21,P01,87
2587,55,Cash,14653.68,P02,193
2588,835,E-Wallet,6807.33,,364
2589,387,Credit Card,24615.51,P01,82
2590,85,Cash,37268.83,,148
2591,625,E-Wallet,37664.82,,230
2592,181,Cash,16602.82,P01,21
2593,881,E-Wallet,12945.01,,357
2594,226,Credit Card,33124.32,,117
2595,83,Credit Card,28543.75,P02,139
2596,98,Cash,33649.98,P01,89
2597,188,Cash,48256.04,P01,346
2598,927,Cash,43649.5,P02,318
2599,685,Cash,8246.94,P02,63
2600,740,Credit Card,21358.66,P01,242
2601,196,Cash,16367.09,P02,131
2602,741,Credit Card,44834.01,P02,214
2603,921,E-Wallet,7203.54,P01,148
2604,378,E-Wallet,30101.28,P01,16
2605,64,E-Wallet,5031.16,P01,314
2606,724,Credit Card,32526.35,P01,136
2607,647,E-Wallet,18120.77,P01,60
2608,32,Credit Card,24438.82,P02,47
2609,728,E-Wallet,21901.27,P02,32
2610,569,Cash,38627.59,,154
2611,373,Credit Card,44420.58,P01,177
2612,517,E-Wallet,36412.1,P02,60
2613,36,Credit Card,16367.14,,90
2614,732,Cash,41509.86,P01,70
2615,158,Credit Card,5572.85,P01,322
2616,532,E-Wallet,31121.79,P02,220
2617,642,E-Wallet,18104.84,P01,250
2618,260,Credit Card,5663.9,,142
2619,860,Cash,33159.28,P01,356
2620,586,E-Wallet,9762.84,,185
2621,155,Cash,19895.74,,181
2622,384,E-Wallet,19696.4,,322
2623,816,Credit Card,14258.66,P02,76
2624,20,Credit Card,10846.3,,131
2625,996,Credit Card,16910.81,,48
2626,275,Cash,25894.85,P02,219
2627,512,Cash,7744.37,,263
2628,847,E-Wallet,32199.78,P02,321
2629,744,Credit Card,20331.9,,201
2630,236,Cash,9991.21,P02,140
2631,668,E-Wallet,39720.9,P02,364
2632,773,Credit Card,46402.5,P01,2
2633,158,Credit Card,25118.5,P02,289
2634,223,E-Wallet,5215.53,P02,21
2635,3,E-Wallet,19959.8,,354
2636,959,Credit Card,13094.14,,138
2637,111,E-Wallet,47162.67,P01,334
2638,799,E-Wallet,46026.7,P02,135
2639,289,E-Wallet,8131.38,P01,42
2640,400,E-Wallet,11033.82,,233
2641,495,Cash,29498.27,P02,136
2642,348,Cash,13262.8,,353
2643,661,E-Wallet,25826.61,P01,355
2644,213,E-Wallet,11848.4,P01,35
2645,737,E-Wallet,16335.91,P02,195
2646,617,Credit Card,22624.15,,298
2647,892,Credit Card,17586.32,,223
2648,870,E-Wallet,8048.06,P02,56
2649,560,Cash,31692.37,P01,265
2650,842,E-Wallet,23610.39,,7
2651,72,E-Wallet,11073.74,P02,85
2652,760,Credit Card,37072.18,,152
2653,654,E-Wallet,48189.79,,161
2654,952,E-Wallet,45144.71,,349
2655,700,Credit Card,9484.44,,193
2656,11,Cash,34921.51,P02,322
2657,320,Credit Card,19452.82,P02,280
2658,282,E-Wallet,39177.9,P01,319
2659,359,E-Wallet,48127.93,,120
2660,951,Credit Card,25774.73,P02,50
2661,933,Cash,5051.45,P02,45
2662,976,Credit Card,43864.61,P02,189
2663,34,Credit Card,23085.78,P01,349
2664,521,Cash,14166.09,P02,30
2665,583,Credit Card,8744.59,P01,192
2666,657,Credit Card,21390.98,P02,19
2667,829,Credit Card,19379.9,,23
2668,893,E-Wallet,25809.15,P01,118
2669,878,Credit Card,22691.11,P01,350
2670,292,E-Wallet,27036.3,P02,346
2671,466,Credit Card,12702.78,P02,191
2672,82,E-Wallet,42561.65,,248
2673,605,Credit Card,38610.36,P02,168
2674,98,Credit Card,7223.74,P01,177
2675,444,Cash,20288.51,P02,78
2676,390,E-Wallet,27792.35,,348
2677,556,Cash,22191.34,,356
2678,999,E-Wallet,45053.37,P02,319
2679,386,Cash,31426.01,,160
2680,724,E-Wallet,34808.03,P02,10
2681,651,E-Wallet,29103.13,P01,109
2682,948,Credit Card,11181.6,P01,226
2683,549,Cash,23332.11,,244
2684,812,Credit Card,27532.57,P02,164
2685,512,Credit Card,44923.48,P01,244
2686,350,E-Wallet,16062.86,P01,229
2687,407,Credit Card,17380.44,,239
2688,669,Credit Card,20112.86,,5
2689,90,Credit Card,8129.68,,272
2690,15,Credit Card,13093.8,,355
2691,395,Cash,21028.38,P01,297
2692,319,E-Wallet,47554.19,,81
2693,488,E-Wallet,36701.5,,121
2694,697,Credit Card,39667.6,,68
2695,503,E-Wallet,49314.91,,272
2696,932,E-Wallet,31189.89,,124
2697,729,Credit Card,26117.59,P02,282
2698,240,Cash,10532.6,P01,146
2699,931,Cash,29617.26,P02,7
2700,155,Cash,23604.84,P02,220
2701,760,E-Wallet,9152.51,,82
2702,66,E-Wallet,39099.71,,107
2703,865,Cash,15592.22,,301
2704,472,Cash,22343.1,P01,137
2705,21,Cash,8832.71,,247
2706,722,Credit Card,11941.34,P02,214
2707,695,Credit Card,28721.98,,56
2708,699,E-Wallet,34617.63,P01,21
2709,527,Credit Card,5144.15,,251
2710,524,E-Wallet,43547.19,P02,318
2711,951,Cash,44536.79,P01,120
2712,259,Cash,39664.78,P01,261
2713,555,Cash,11197.87,P02,279
2714,487,E-Wallet,48638.69,P01,14
2715,380,E-Wallet,6380.39,,14
2716,702,Credit Card,46117.47,,159
2717,888,E-Wallet,11387.48,,145
2718,466,Credit Card,12698.2,,118
2719,352,E-Wallet,37585.93,,93
2720,858,E-Wallet,27600.13,P02,38
2721,293,Credit Card,19184.18,,360
2722,426,Credit Card,40967.28,P01,49
2723,932,E-Wallet,47451.28,,111
2724,39,Cash,10019.65,P01,294
2725,978,Cash,34472.47,P01,216
2726,46,E-Wallet,16526.45,P02,49
2727,939,Cash,29479.92,P02,238
2728,73,Credit Card,27276.21,,348
2729,102,Cash,22475.2,,29
2730,210,Credit Card,5614.86,,77
2731,191,E-Wallet,26295.87,P01,92
2732,49,Credit Card,39840.7,,200
2733,431,Credit Card,37607.65,P01,163
2734,750,E-Wallet,20116.98,,295
2735,937,Credit Card,12958.64,P01,197
2736,600,E-Wallet,8559.27,P02,97
2737,451,Credit Card,29848.78,P01,55
2738,605,Credit Card,7511.29,P02,266
2739,714,Credit Card,33276.94,P02,197
2740,265,Credit Card,32716.14,P01,317
2741,198,Credit Card,38861.68,P02,60
2742,482,E-Wallet,22536.91,P02,46
2743,360,E-Wallet,5438.59,P01,166
2744,50,Credit Card,44442.09,P02,73
2745,673,Credit Card,13981.12,,235
2746,295,Credit Card,20690.5,P01,298
2747,633,Credit Card,26615.56,P01,63
2748,862,E-Wallet,29987.96,,230
2749,342,Cash,13332.01,,327
2750,539,Cash,38567.2,P01,88
2751,312,Cash,31803.91,P01,329
2752,98,Cash,39184.41,,243
2753,82,Cash,11629.86,,176
2754,976,Credit Card,31772.49,,56
2755,917,E-Wallet,49338.79,P02,255
2756,537,E-Wallet,36174.29,P02,124
2757,638,E-Wallet,19847.35,P02,215
2758,617,Credit Card,20518.3,P01,54
2759,285,Credit Card,11868.74,,61
2760,760,Credit Card,6643.21,P02,88
2761,583,Credit Card,11130.5,,13
2762,238,E-Wallet,6742.59,,298
2763,41,Credit Card,32841.74,P01,80
2764,70,Credit Card,22625.85,P02,1
2765,166,Credit Card,22421.08,P01,209
2766,656,Cash,16073.63,P01,147
2767,230,Cash,8194.4,P02,221
2768,921,E-Wallet,10828.57,P01,21
2769,726,E-Wallet,25558.87,,246
2770,184,Cash,48038.85,P02,339
2771,596,E-Wallet,12650.07,P02,279
2772,295,E-Wallet,19952.32,P01,246
2773,309,Cash,9387.94,P01,277
2774,708,Credit Card,22977.69,,147
2775,807,E-Wallet,9979.46,P01,64
2776,837,E-Wallet,48937.66,P02,208
2777,989,Cash,8997.21,P02,218
2778,850,E-Wallet,5534.89,P02,278
2779,80,Cash,8732.65,,13
2780,225,Credit Card,42149.16,P02,164
2781,424,E-Wallet,13054.4,,9
2782,207,E-Wallet,6692.0,P02,363
2783,143,Credit Card,18911.14,P02,232
2784,992,E-Wallet,17372.82,,208
2785,928,Credit Card,25927.93,,190
2786,234,Cash,7469.15,P02,118
2787,349,E-Wallet,16391.46,,55
2788,934,E-Wallet,36924.7,P02,168
2789,628,Credit Card,47625.69,P01,86
2790,618,Credit Card,49724.3,,329
2791,232,Credit Card,16997.26,P02,47
2792,783,Credit Card,30444.93,,277
2793,161,Credit Card,47774.72,P01,348
2794,838,E-Wallet,38416.93,P02,29
2795,41,Cash,32436.46,,206
2796,914,E-Wallet,16560.01,P02,32
2797,710,Cash,45397.9,P01,98
2798,247,Credit Card,14894.59,P02,342
2799,841,E-Wallet,24664.36,P02,276
2800,543,Cash,45056.56,P01,272
2801,727,Cash,16510.48,P02,264
2802,125,Cash,7293.34,,52
2803,251,Cash,49167.82,P02,224
2804,570,E-Wallet,42352.55,P02,254
2805,964,E-Wallet,34306.35,P02,118
2806,121,E-Wallet,32676.64,,99
2807,881,Cash,18252.84,,122
2808,281,Credit Card,44850.12,P02,291
2809,995,Cash,10512.39,,60
2810,202,Credit Card,30224.18,P01,25
2811,185,E-Wallet,23566.85,,290
2812,872,Credit Card,18313.5,P02,139
2813,534,E-Wallet,6610.3,,67
2814,369,Cash,46695.74,,36
2815,291,Cash,30331.14,P02,281
2816,764,Credit Card,36778.86,,23
2817,772,Credit Card,22407.76,P01,126
2818,97,Cash,39676.14,,144
2819,115,E-Wallet,16586.33,P02,212
2820,558,Credit Card,28043.99,,267
2821,885,Credit Card,34139.56,P01,346
2822,107,Cash,12288.81,,267
2823,661,E-Wallet,34513.76,P02,142
2824,186,Credit Card,26713.15,P01,55
2825,868,Credit Card,22127.22,P01,93
2826,640,Credit Card,13444.58,,60
2827,625,Cash,47237.86,,352
2828,988,E-Wallet,42314.73,P01,75
2829,346,E-Wallet,29667.64,,206
2830,943,E-Wallet,13275.52,,140
2831,662,Credit Card,15124.3,P01,309
2832,290,Cash,11030.3,P01,100
2833,326,Cash,22287.42,P02,124
2834,921,E-Wallet,28648.63,P02,33
